dist,ttc,heading_err,approach_speed,ammo,mines,threat_density,threat_angle,session_id,thrust,turn_rate
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-155336,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-155336,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-155336,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-155336,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-155336,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-155336,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-155336,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-155336,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-155336,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-155336,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.6,59.99999999999999,20251209-155336,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.6,59.99999999999999,20251209-155336,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.6,59.99999999999999,20251209-155336,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.6,59.99999999999999,20251209-155336,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.5,59.99999999999999,20251209-155336,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.5,59.99999999999999,20251209-155336,0.469879150390625,0.267303466796875
279.98443181632405,300.2699319320714,-4.81164094815918,-0.9324424527450306,0,0,2.5,-0.00017854581543069154,20251209-155336,0.89544677734375,0.60614013671875
279.88441764536617,55.49982662552332,-10.8147020863033,-5.042978233677087,0,0,2.4,-0.00323968395954505,20251209-155336,0.999969482421875,0.294097900390625
279.6373337730807,28.72362655246665,-16.120853182721078,-9.735446645718444,0,0,2.4,-0.015628573346091492,20251209-155336,0.999969482421875,0.0
279.23279060100646,19.208615165957067,-16.14484645823316,-14.536851729732371,0,0,2.4,-0.03962184885817189,20251209-155336,0.928192138671875,-0.52911376953125
278.66933044320075,14.457263849453017,-10.171629506196524,-19.275385255816857,0,0,2.3,-0.06640489682153221,20251209-155336,0.853515625,-0.702972412109375
277.95775308068005,11.879843766213018,-4.189851634790045,-23.397424962035984,0,0,2.3,-0.0846270254150556,20251209-155336,0.739776611328125,-0.724029541015625
277.12620821433893,10.476600652423485,1.8067582917020104,-26.451920561678858,0,0,2.3,-0.08801709892300393,20251209-155336,0.558837890625,-0.93701171875
276.22073770661814,9.928319686109615,7.822650361446506,-27.821499149858102,0,0,2.3,-0.07212502917847773,20251209-155336,0.3165283203125,-0.830963134765625
275.3056821596859,10.184315009290001,13.859043918962243,-27.032321948855234,0,0,2.3,-0.03573147166275717,20251209-155336,0.28515625,-0.8258056640625
274.42562939611037,10.667180049226383,19.914703064606044,-25.726164565490066,0,0,2.3,0.019927673981053304,20251209-155336,0.285858154296875,-0.935272216796875
273.5933712890847,11.3202163877096,25.988367826721003,-24.16856373753827,0,0,2.3,0.09359243609599699,20251209-155336,0.736785888671875,-0.845306396484375
272.7671207671885,10.778241610006852,32.08477927099557,-25.307200435546285,0,0,2.3,0.19000388037058394,20251209-155336,0.999969482421875,-0.22174072265625
271.7584454938683,8.334237627268116,20.749383402346666,-32.607475050234214,0,0,2.3,-15.136724996090807,20251209-155336,0.999969482421875,-0.16473388671875
270.60622515163743,7.419083464000993,23.8145109778863,-36.474347062501415,0,0,2.3,-15.036807381488675,20251209-155336,0.95166015625,0.465850830078125
269.29245796348556,6.360324979837994,17.920503544515725,-42.33941800413236,0,0,2.3,-14.930814814859296,20251209-155336,0.697998046875,0.816802978515625
267.81671762219275,5.803040047608423,12.004473312982782,-46.15110621760515,0,0,2.3,-14.846845046392234,20251209-155336,0.561981201171875,0.916412353515625
266.23707326757676,5.483532721461706,6.058243079956412,-48.5521080644902,0,0,2.3,-14.793075279418613,20251209-155336,0.56109619140625,0.918304443359375
264.5854299024508,5.243488081652792,0.07724900712008775,-50.459813349866764,0,0,2.3,-14.774069352254896,20251209-155336,0.61456298828125,0.918304443359375
262.8724119058403,5.033676222516168,-5.941943701894729,-52.22274939535922,0,0,2.3,-14.793262061269713,20251209-155336,0.718170166015625,0.80157470703125
261.097864531937,4.823171620798005,-12.00340436723701,-54.1340605434931,0,0,2.3,-14.854722726612032,20251209-155336,0.858612060546875,0.639373779296875
259.2545169717732,4.602947548501348,-18.112877073309875,-56.323587058076015,0,0,2.3,-14.964195432684875,20251209-155336,0.948272705078125,0.40533447265625
257.34262475838875,4.420499232328041,-24.27765107517058,-58.215737914031976,0,0,2.3,-15.12896943454559,20251209-155336,0.955322265625,0.35797119140625
255.3850968467471,4.325854927810838,-30.50468237769354,-59.03690741103713,0,0,2.3,-15.356000737068525,20251209-155336,0.95709228515625,0.35321044921875
253.4206660674177,4.3240281887902405,-36.79957469951884,-58.607542551270626,0,0,2.3,-15.650893058893848,20251209-155336,0.95709228515625,0.351348876953125
251.28855494625847,3.6045755079614614,-26.448228108083725,-69.71377195213,0,0,2.3,0.7004535325412758,20251209-155336,0.940185546875,0.528350830078125
248.96771364203778,3.5923478074355377,-32.750573108380706,-69.30501359771394,0,0,2.3,0.39810853224429915,20251209-155336,0.775238037109375,0.721038818359375
246.70118533448016,3.711814953827341,-39.13071531269438,-66.46376190712327,0,0,2.3,0.01796632793062059,20251209-155336,0.650604248046875,0.844329833984375
244.56354263877282,3.9709544732042077,-45.58556362646817,-61.58810036455335,0,0,2.3,-0.436881985843162,20251209-155336,0.55755615234375,0.922088623046875
242.61674910611177,4.408445049709547,-52.10967471822528,-55.03454083477727,0,0,2.3,-0.9609930776002764,20251209-155336,0.549652099609375,0.92779541015625
240.90722271029088,5.086500535213666,-58.69722407629904,-47.362075565017356,0,0,2.3,-1.5485424356740398,20251209-155336,0.54791259765625,0.92779541015625
239.47064980461428,6.192598112606366,-65.34248321758811,-38.670465198947795,0,0,2.3,-2.1938015769631103,20251209-155336,0.572479248046875,0.92779541015625
237.88361257694342,3.1384476532649224,-36.600878038809554,-75.79658444501167,0,0,2.3,32.54780360181544,20251209-155336,0.779541015625,0.773956298828125
235.42681276598324,3.2992704940774122,-43.09762006764794,-71.35723281513374,0,0,2.3,32.05106157297705,20251209-155336,0.899017333984375,0.0
233.0079053508143,3.159018184527909,-43.6567395904745,-73.75959609603689,0,0,2.3,31.4919420501505,20251209-155336,0.0,0.0
230.5930311212849,3.4234441405003815,-44.23203747443054,-67.35703042246242,0,0,2.5,30.916644166194455,20251209-155336,0.0,0.0
228.39061193806083,3.524866943292983,-44.79360194326466,-64.79410871739032,0,0,2.5,30.35507969736033,20251209-155336,0.0,0.0
226.2730184496851,3.6338762929512938,-45.3500292660745,-62.26767237194938,0,0,2.5,29.798652374550514,20251209-155336,0.0,0.0
224.2390165915421,3.751147429462454,-45.90060018099001,-59.77877990886537,0,0,2.7,29.248081459635,20251209-155336,0.0,0.0
222.2873385266274,3.8774385363743717,-46.444588960309204,-57.328397714455804,0,0,2.7,28.7040926803158,20251209-155336,0.0,0.0
220.27290773833178,3.0498521971161625,-27.884879218520666,-72.224125466347,0,0,2.7,47.26380242210433,20251209-155336,0.0,0.0
217.9084594189165,3.1288353857996816,-28.220503953691576,-69.64522978994067,0,0,2.9,46.92817768693343,20251209-155336,0.0,0.0
215.6297263726537,3.2144547011577598,-28.552187005167042,-67.08127704988024,0,0,2.9,46.59649463545796,20251209-155336,0.0,0.0
213.43620391761507,57.32514926836094,-28.879414964515377,3.7232559642965537,0,0,2.9,46.269266676109616,20251209-155336,0.0,0.577667236328125
