dist,ttc,heading_err,approach_speed,ammo,mines,threat_density,threat_angle,session_id,thrust,turn_rate
43.41444119335052,0.6539149585760231,-61.691065298621,66.3915706835803,0,0,12.6,-61.691065298621,20251209-142431,0.0,0.0
45.81209823456864,1.7192656890739748,-56.54571624389682,26.646316811710353,0,0,12.8,-56.54571624389682,20251209-142431,0.0,0.0
43.45169021702205,0.6525516299709851,-118.39998632060849,-66.5873598675312,0,0,12.8,-118.39998632060849,20251209-142431,0.0,0.0
41.43595385175703,0.7664902998236337,-112.71441235316722,-54.05933233765812,0,0,12.8,-112.71441235316722,20251209-142431,0.0,0.0
39.8670630477012,1.0017117958294444,-106.51570258895309,-39.79893539607387,0,0,12.8,-106.51570258895309,20251209-142431,0.0,0.0
38.799261797737636,1.612910052910059,-99.89392066973538,-24.055440492626904,0,0,12.8,-99.89392066973538,20251209-142431,0.0,0.0
38.27451203614409,5.231922398589141,-92.99530328760271,-7.315573343837311,0,0,12.8,-92.99530328760271,20251209-142431,0.0,0.0
38.31513255511522,3.9322751322750853,-86.00908690157017,9.743756798865531,0,0,12.8,-86.00908690157017,20251209-142431,0.0,0.0
38.91935314702336,1.4753727753727686,-79.13918537836263,26.37933530879338,0,0,12.8,-79.13918537836263,20251209-142431,0.0,0.0
40.06168083848879,0.9553203997648418,-72.57013718233212,41.93533483462745,0,0,12.8,-72.57013718233212,20251209-142431,0.0,0.0
41.69791420901911,0.7451640211640198,-66.44055910310261,55.958034774522325,0,0,12.8,-66.44055910310261,20251209-142431,0.0,0.0
43.77270134131605,0.641534391534391,-60.832386620422156,68.23126229697931,0,0,12.8,-60.832386620422156,20251209-142431,0.0,0.0
46.22702966452573,0.5870709537376201,-55.775187392283456,78.74181028752787,0,0,12.8,-55.775187392283456,20251209-142431,0.0,0.0
49.003905110198986,0.5593282723717505,-51.25903630512221,87.61206527680967,0,0,12.8,-51.259036305122216,20251209-142431,0.0,0.0
52.051731153242024,0.5477188779075574,-47.24913144502477,95.0336628017908,0,0,12.8,-47.24913144502477,20251209-142431,0.0,0.0
55.325746914117126,0.5465961199294533,-43.69804732742111,101.21869676143652,0,0,12.8,-43.698047327421115,20251209-142431,0.0,0.0
58.78817383382521,0.5526731422253811,-40.55431164650432,106.37060016542524,0,0,12.8,-40.55431164650431,20251209-142431,0.0,0.0
62.40766018192572,0.563906763906764,-37.76762129172235,110.67017488771276,0,0,12.8,-37.76762129172234,20251209-142431,0.0,0.0
66.15843311026146,0.5789600888366322,-35.29158263426393,114.27114646745483,0,0,12.8,-35.29158263426394,20251209-142431,0.0,0.0
