dist,ttc,heading_err,approach_speed,ammo,mines,threat_density,threat_angle,session_id,thrust,turn_rate
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-163916,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-163916,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-163916,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-163916,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-163916,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-163916,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-163916,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-163916,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-163916,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-163916,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.6,59.99999999999999,20251209-163916,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.6,59.99999999999999,20251209-163916,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.6,59.99999999999999,20251209-163916,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.6,59.99999999999999,20251209-163916,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.5,59.99999999999999,20251209-163916,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.5,59.99999999999999,20251209-163916,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.5,59.99999999999999,20251209-163916,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-163916,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-163916,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-163916,0.21484375,-0.26171875
279.9830365215626,275.5503363215771,-175.28887202410237,-1.0160867167108532,0,0,2.3,-179.99980952410235,20251209-163916,0.30859375,-0.5078125
279.9796078782824,279979607.8782824,-169.28880920256313,-0.0,0,0,2.3,-179.9997467025631,20251209-163916,0.328125,-0.87109375
279.9771737841112,1935.3814713963702,-163.28867841741578,-0.1446625267018335,0,0,2.3,-179.9996159174158,20251209-163916,0.359375,-0.921875
279.978410273411,3526.1303372443335,-157.28877544261024,0.07940103838935623,0,0,2.3,-179.99971294261027,20251209-163916,0.484375,-0.8671875
279.9916351265085,10983.968020154758,-91.28924157207132,0.025490936846569914,0,0,2.3,-120.00017907207133,20251209-163916,0.640625,-0.7578125
279.92370811835667,84.22796342151844,-10.290860476964383,-3.323405870773342,0,0,2.3,-45.00179797696438,20251209-163916,0.89453125,-0.42578125
279.74266395821456,37.06237676324158,-4.295352956109696,-7.547887868747344,0,0,2.3,-45.006290456109724,20251209-163916,0.99609375,0.0
279.408467285795,22.345713197900068,-4.300500233314494,-12.503895705242128,0,0,2.3,-45.011437733314494,20251209-163916,0.92578125,0.36328125
278.92102507155136,16.70586393627934,-10.313595131859813,-16.6959952586368,0,0,2.3,-45.02453263185981,20251209-163916,0.73828125,0.66796875
278.311879740205,13.94423866970918,-1.2517160968063195,-19.958915386666245,0,0,2.3,-29.962653596806323,20251209-163916,0.5234375,0.84765625
277.6262248293798,13.133316331406027,-7.262316997520998,-21.139080017853928,0,0,2.3,-29.973254497520998,20251209-163916,0.390625,0.91796875
276.9222409211743,13.149966530751227,-13.288709343714345,-21.058779143930977,0,0,2.3,-29.99964684371432,20251209-163916,0.3203125,0.9453125
276.2336657169452,13.661903172507198,-19.33043427808343,-20.219266834860132,0,0,2.3,-30.04137177808346,20251209-163916,0.29296875,0.953125
275.57985441019486,14.520857605057317,-25.386252865502968,-18.978207892777355,0,0,2.3,-30.097190365502975,20251209-163916,0.29296875,0.953125
274.9352435991951,13.906061603554756,-16.177896476606634,-19.77089210714516,0,0,2.3,-14.88883397660662,20251209-163916,0.29296875,0.953125
274.2940871678728,14.693755708486766,-22.224456624087736,-18.667391278966686,0,0,2.3,-14.935394124087738,20251209-163916,0.29296875,0.953125
273.6927101603484,15.740667966000354,-28.283749816935654,-17.387617269579742,0,0,2.3,-14.994687316935645,20251209-163916,0.3046875,0.94921875
273.13536446138954,17.04159785805413,-34.35479286972691,-16.02756776309573,0,0,2.3,-15.065730369726902,20251209-163916,0.31640625,0.9453125
272.62461829989144,18.681569581235514,-40.43675283449335,-14.593239455303909,0,0,2.3,-15.147690334493351,20251209-163916,0.3359375,0.94140625
272.1335561112037,16.653897949978756,-31.093610132349966,-16.340532224262297,0,0,2.3,0.19545236765003107,20251209-163916,0.33984375,0.94140625
271.60811809631343,17.919578764448616,-37.168666031361425,-15.15705930739666,0,0,2.3,0.12039646863857165,20251209-163916,0.328125,0.94140625
271.1260444188837,19.727946364828373,-43.254703483115065,-13.743247239472227,0,0,2.3,0.03435901688493992,20251209-163916,0.3203125,0.94140625
270.69408252905987,22.270042587912716,-49.350292908675954,-12.155077003578867,0,0,2.3,-0.061230408675936,20251209-163916,0.3125,0.9453125
270.31747413429525,25.923843019091787,-55.45385591498288,-10.42736888721391,0,0,2.3,-0.16479341498287867,20251209-163916,0.31640625,0.9453125
269.9994782741169,31.24511913589114,-61.56391985977925,-8.641332974274679,0,0,2.3,-0.2748573597792384,20251209-163916,0.3125,0.9453125
269.7421972350715,39.73002651992196,-67.67902764536305,-6.789378735999932,0,0,2.3,-0.38996514536304683,20251209-163916,0.30859375,0.9453125
269.54728555149757,54.96263356514689,-73.79749054785249,-4.904191594676859,0,0,2.3,-0.5084280478524926,20251209-163916,0.30859375,0.9453125
269.355251557616,23.62750586889022,-48.706076508416686,-11.40007130046975,0,0,2.3,30.5829859915833,20251209-163916,0.30859375,0.9453125
269.00198472605086,27.493878895379755,-54.801442803266696,-9.784068146574096,0,0,2.3,30.487619696733308,20251209-163916,0.32421875,0.94140625
268.70261509285945,32.903720562399144,-60.90293838764572,-8.16632923268624,0,0,2.3,30.386124112354274,20251209-163916,0.3125,0.84765625
268.4588651384947,41.60027147252834,-67.00930628616462,-6.453295991488359,0,0,2.3,30.27975621383539,20251209-163916,0.0,0.0
268.2615193441675,49.774141062041195,-67.10885294589826,-5.3895760654069695,0,0,2.3,30.18020955410174,20251209-163916,0.0,0.0
268.0994306514433,61.80962674716435,-67.19103257773787,-4.337502825378944,0,0,2.3,30.09802992226213,20251209-163916,0.0,0.0
267.97224766311604,81.33030774401117,-67.25578154951418,-3.294863318439225,0,0,2.3,30.03328095048581,20251209-163916,0.0,0.0
267.8796930639664,118.56093372592926,-67.30304989737212,-2.2594263105519143,0,0,2.3,29.986012602627888,20251209-163916,0.0,0.0
267.82156415704,217.9277352353955,-67.33280124261503,-1.2289466683428407,0,0,2.3,29.95626125738497,20251209-163916,0.0,0.0
267.7977332542114,1331.2029853325405,-67.34501272979821,-0.20116972107549347,0,0,2.3,29.944049770201794,20251209-163916,0.0,0.0
267.79707659936594,267797076.59936595,-67.34534933346842,0.0,0,0,2.3,29.943713166531587,20251209-163916,0.0,0.0
267.79707659936594,267797076.59936595,-67.34534933346842,0.0,0,0,2.3,29.943713166531587,20251209-163916,0.0,0.0
267.79707659936594,267797076.59936595,-67.34534933346842,0.0,0,0,2.3,29.943713166531587,20251209-163916,0.0,0.23046875
267.79707659936594,267797076.59936595,-71.49378683346842,0.0,0,0,2.3,29.943713166531587,20251209-163916,0.0,0.52734375
267.79707659936594,267797076.59936595,-77.49378683346842,0.0,0,0,2.3,29.943713166531587,20251209-163916,0.203125,0.79296875
267.79981128178144,2129.1198925479366,-83.48987569221188,0.1257795825491551,0,0,2.3,29.94762430778811,20251209-163916,0.21484375,0.8359375
267.8003079927558,267800307.9927558,-89.48886395948765,0.0,0,0,2.3,29.948636040512355,20251209-163916,0.0,0.32421875
267.8003079927558,267800307.9927558,-95.32480145948765,0.0,0,0,2.3,29.948636040512355,20251209-163916,0.0,0.0
267.8003079927558,267800307.9927558,-95.32480145948765,0.0,0,0,2.3,29.948636040512355,20251209-163916,0.0,0.0
267.8003079927558,267800307.9927558,-95.32480145948765,0.0,0,0,2.3,29.948636040512355,20251209-163916,0.0,0.0
267.8003079927558,267800307.9927558,-95.32480145948765,0.0,0,0,2.3,29.948636040512355,20251209-163916,0.0,0.0
267.8003079927558,267800307.9927558,-95.32480145948765,0.0,0,0,2.3,29.948636040512355,20251209-163916,0.0,0.0
267.8003079927558,267800307.9927558,-95.32480145948765,0.0,0,0,2.3,29.948636040512355,20251209-163916,0.0,0.0
267.8003079927558,267800307.9927558,-95.32480145948765,0.0,0,0,2.3,29.948636040512355,20251209-163916,0.0,0.0
