dist,ttc,heading_err,approach_speed,ammo,mines,threat_density,threat_angle,session_id,fire,drop_mine
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.6,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.6,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.6,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.6,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.5,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.5,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.5,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.4,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.3,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.3,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.3,59.99999999999999,20251209-171403,0.0,0.0
279.99999999999994,279999999.99999994,60.0,0.0,0,0,2.3,59.99999999999999,20251209-171403,0.0,0.0
279.9939887152778,776.3010228640194,0.0,-0.3606770833333333,0,0,2.3,0.0,20251209-171403,0.0,0.0
279.92860738139746,58.01329690544523,-180.0,-4.825249077597637,0,0,2.3,180.0,20251209-171403,0.0,0.0
279.6844363116125,28.4665655161403,-180.0,-9.825015109498679,0,0,2.3,180.0,20251209-171403,0.0,0.0
279.27360637409754,18.83829539946444,-180.0,-14.824781141399722,0,0,2.3,180.0,20251209-171403,0.0,0.0
278.6961175688525,14.058132835649024,-180.0,-19.824547173300765,0,0,2.3,180.0,20251209-171403,0.0,0.0
277.9534633922425,11.237388160086155,-180.0,-24.734703423300765,0,0,2.3,180.0,20251209-171403,0.0,0.0
277.04920554426195,9.39104679514383,176.548896665835,-29.501418913973026,0,0,2.3,179.994209165835,20251209-171403,0.0,0.0
275.9923114071021,8.151276764531573,171.60406816948733,-33.85878303237351,0,0,2.3,179.97125566948733,20251209-171403,0.0,0.0
274.801973420617,7.335223171496712,165.55376353793378,-37.46334187737401,0,0,2.3,179.92095103793378,20251209-171403,0.0,0.0
273.5054171364485,6.8018754315250245,159.46811326695934,-40.210294923782044,0,0,2.3,179.83530076695936,20251209-171403,0.0,0.0
272.0392543535382,5.888396268189753,168.7807363695497,-46.19920976160291,0,0,2.3,-164.85207613045034,20251209-171403,0.0,0.0
270.4529134225661,5.535860132656745,162.6953028462271,-48.85472301352591,0,0,2.3,-164.9375096537729,20251209-171403,0.0,0.0
268.79329957924364,5.314703798397371,156.56409241671008,-50.575405474204835,0,0,2.3,-165.0687200832899,20251209-171403,0.0,0.0
267.0916693169458,5.200793637310774,150.38218597783725,-51.35594448524467,0,0,2.3,-165.25062652216272,20251209-171403,0.0,0.0
265.290499787684,4.479921656465818,159.97941120539934,-59.21766497965279,0,0,2.3,-149.65340129460066,20251209-171403,0.0,0.0
263.29630235241945,4.369687271693424,153.79461258485912,-60.2551821175024,0,0,2.3,-149.83819991514085,20251209-171403,0.0,0.0
261.28916306624495,4.3556696765473495,147.71290369090002,-59.98828709925578,0,0,2.3,-150.0839713091,20251209-171403,0.0,0.0
259.29475336617736,4.345058236277893,147.4340134857557,-59.67578321534696,0,0,2.3,-150.36286151424432,20251209-171403,0.0,0.0
257.3460362351896,4.495123469911498,147.15647803534802,-57.25004840417796,0,0,2.3,-150.64039696465198,20251209-171403,0.0,0.0
255.24221937879707,4.069036782613085,163.34247068181025,-62.727921376735175,0,0,2.3,-134.45440431818972,20251209-171403,0.0,0.0
253.19460977697796,4.210828552285688,163.20378098323442,-60.12940366321514,0,0,2.3,-134.5930940167656,20251209-171403,0.0,0.0
251.23354254460068,4.3665923290967275,163.06873628393976,-57.53537853087623,0,0,2.3,-134.72813871606024,20251209-171403,0.0,0.0
249.358868084208,4.538267049996778,162.93756230873237,-54.94583402366881,0,0,2.3,-134.8593126912676,20251209-171403,0.0,0.0
247.5704374644713,4.728169003617159,162.81048350109597,-52.360742028272284,0,0,2.3,-134.98639149890406,20251209-171403,0.0,0.0
245.86810296844948,4.939088347609819,162.68772220809524,-49.78005770790328,0,0,2.3,-135.10915279190473,20251209-171403,0.0,0.0
244.25171865918503,5.174416840000356,162.56949784243466,-47.20371902994352,0,0,2.3,-135.22737715756537,20251209-171403,0.0,0.0
242.7211409593465,5.438319232051247,162.456026026543,-44.631646397079194,0,0,2.3,-135.340848973457,20251209-171403,0.0,0.0
241.27622924131543,5.735966785810656,162.347517723968,-42.06374239093789,0,0,2.3,-135.449357276032,20251209-171403,0.0,0.0
239.91684642382972,6.073860876195995,162.24417836372845,-39.499891636320704,0,0,2.3,-135.55269663627158,20251209-171403,0.0,0.0
238.64285957104337,6.460290007017669,162.14620696359407,-36.93996079306207,0,0,2.3,-135.6506680364059,20251209-171403,0.0,0.0
237.35869819615826,5.917876036309445,162.04633327473152,-40.10876482370217,0,0,2.3,-135.75054172526845,20251209-171403,0.0,0.0
235.9429138331447,5.262270492756074,161.93489621089344,-44.83671338406844,0,0,2.3,-135.86197878910656,20251209-171403,0.0,0.0
234.369697191785,4.7295371191707485,161.80940371926448,-49.554468288617244,0,0,2.3,-135.98747128073552,20251209-171403,0.0,0.0
232.63941203972706,4.287448694107818,161.6693155759582,-54.26057047853196,0,0,2.3,-136.12755942404178,20251209-171403,0.0,0.0
230.75247292312787,3.9141484632081975,161.5140169219838,-58.95342884720158,0,0,2.3,-136.2828580780162,20251209-171403,0.0,0.0
228.7093499301818,3.594290185446923,161.34281150050077,-63.63129801155537,0,0,2.3,-136.45406349949923,20251209-171403,0.0,0.0
226.51151531235357,3.31953962944591,161.1549950358114,-68.23582201070525,0,0,2.3,-136.6418799641886,20251209-171403,0.0,0.0
224.1318807225277,3.0088437354748923,166.18111729223347,-74.49103390779864,0,0,2.3,-136.81888270776656,20251209-171403,0.0,0.0
221.58363681190787,2.830388628320362,172.05535071474503,-78.28735410917838,0,0,2.3,-136.94464928525494,20251209-171403,0.0,0.0
219.00421432049632,2.8690751025289156,177.99676158648418,-76.3326878851855,0,0,2.3,-137.00323841351582,20251209-171403,0.0,0.0
216.5625366172859,3.092110600714575,-175.99247390315304,-70.03712498745651,0,0,2.3,-136.99247390315304,20251209-171403,0.0,0.0
214.372902514342,3.499888944172769,-169.92115984116873,-61.251344238012955,0,0,2.3,-136.92115984116873,20251209-171403,0.0,0.0
