dist,ttc,heading_err,approach_speed,ammo,mines,threat_density,threat_angle,session_id,thrust,turn_rate
136.2728107239719,17.103104978489718,-7.660473765377219,-7.967723456960586,0,0,2.3,-31.0868133390438,,0.8,-0.0851163751708579
169.25298958681068,202.17586673927497,-101.94026748442926,0.8371572350179586,0,0,2.0,-69.19266711210233,,0.8,-1.0
124.86377396759168,22.983136511243877,-0.3369332172986219,5.432843071984778,0,0,1.7,-130.12669030703108,,-0.8,-0.0056155536216436
125.96143629862227,940.85327647627,4.524446941364374,0.133879999621598,0,0,1.4,-178.87551485259817,,-0.8,0.0754074490227395
282.3491714920513,282349171.4920513,-43.82975145093923,0.0,0,0,2.4,44.65772076416674,,0.5333333333333333,-0.4842883286540143
128.6135945443767,1.5491733778670471,-1.2414504878609591,-83.0207879775575,0,0,2.4,-0.9812012494353392,,-0.8,-0.0206908414643493
107.8628478720771,14.413073689802651,33.319004230295434,7.483681149038376,0,0,2.8,-98.6410692034476,,0.8,-0.944683262828409
137.20141242295247,2.54272637624772,-9.527094807900085,-53.958386440864096,0,0,2.0,-74.64677996725916,,0.8,-0.1058566089766676
211.3280578154745,5.898096517478369,-169.37740080403543,35.829874466995705,0,0,1.8,166.62259919596457,20251209-213524,1.0,0.0
127.93224038882344,11.32942221439006,1.901982765624723,11.292035725028445,0,0,1.2,-119.01391344819848,,-0.8,0.031699712760412
278.3132735451153,682.5481807724768,127.70777088332612,-0.4077562308204133,0,0,2.4,-119.95492302086838,,0.8,1.0
279.40932788031347,57.93983495141819,-3.741194954799198,-4.8224046222188,0,0,2.4,-0.0081534047566013,,0.8,-0.0415688328311022
185.26493929248508,8.763334453307634,7.611665282063427,-21.140918480243403,0,0,1.3,-165.64662859319418,,0.8,0.0845740586895936
72.62105947360202,6.989994971303095,-0.4080870070810078,-10.389286368837514,0,0,2.5,-149.70264743206195,,0.8,1.0
135.88916385739566,109.51786514767548,21.47210864692906,1.2407944920599094,0,0,2.5,33.18007684839357,,-0.8,0.3578684774488176
160.2980929323359,160298092.93233588,142.43856230804084,0.0,0,0,2.0,76.37554859061267,,0.8,1.0
129.03175845265577,5.552924686991867,5.005430194212636,-23.236720417786707,0,0,1.1,-133.4886649222166,,-0.8,0.0834238365702106
145.04403632289132,5.503024580820681,-0.2507794646742241,-26.35714854489356,0,0,2.3,-60.459330420689554,,0.8,-0.0027864384963802
289.36166546720835,141.77971326024388,151.00734539837782,2.040924324173729,0,0,1.6,43.12544067805783,,0.5333333333333333,0.3608269396695978
281.7250473022867,1107.4926344485325,-80.63001314298671,-0.2543809670053197,0,0,2.2,44.32934040461546,,0.5333333333333333,-1.0
127.2848272165678,6.991720943576945,-0.1633232759780867,18.2050782981406,0,0,0.4,32.242613971285024,,-0.8,-0.0027220545996347
141.4252821849791,2.5997707505139447,2.902142810911414,-54.39913583035002,0,0,1.6,149.72039008802687,,0.8,0.032246031232349
177.90313724158258,6.036475247720226,-3.384528860474518,-29.471360345388742,0,0,1.0,122.72953667776258,,0.8,-0.0376058762274946
136.0021367497332,2.2238360372101726,-0.4882754067095902,-61.15654862772591,0,0,0.6,48.19981985733333,,0.8,-0.0054252822967732
130.16102511358133,3.4453354196641364,-8.19055363967027,-37.77891243061318,0,0,1.6,-171.3834482999972,,-0.8,-0.1365092273278378
190.4599582591306,1156.0323705666776,-12.56569305555024,-0.1647531359055012,0,0,1.6,-144.09266622309767,,0.8,-0.139618811728336
220.7484077426577,3.460942571747084,-152.57567504796015,-63.78274217685847,0,0,19.6,-152.57567504796015,20251209-213524,1.0,0.0
278.72318720359124,278723187.2035912,5.618852328650746,-0.0,0,0,2.4,-135.01752507973566,,0.8,0.0624316925405638
