dist,ttc,heading_err,approach_speed,ammo,mines,threat_density,threat_angle,thrust,turn_rate
570.087712549569,19.150808657135663,-142.12501634890182,-29.768336301410027,0.0,0.0,0.1,-142.12501634890182,-0.0,-0.0
569.0954481895823,19.117997079478105,-142.13750400257018,-29.76752459076732,0.0,0.0,0.1,-142.13750400257018,-0.0,-0.0
568.1032109574835,19.08518735305051,-142.15003527818703,-29.766708623202476,0.0,0.0,0.1,-142.15003527818703,-0.0,-0.0
567.1110009956644,19.05237948772286,-142.16261040351776,-29.765888369014714,0.0,0.0,0.1,-142.16261040351776,-0.0,-0.0
566.1188184475111,19.019573493435416,-142.17522960790768,-29.76506379824481,0.0,0.0,0.1,-142.17522960790768,-0.0,-0.0
565.1266634574126,18.986769380199355,-142.18789312229575,-29.764234880672415,0.0,0.0,0.1,-142.18789312229575,-0.0,-0.0
564.1345361707695,18.953967158097395,-142.20060117922807,-29.763401585813316,0.0,0.0,0.1,-142.20060117922807,-0.0,-0.0
563.1424367340031,18.921166837284446,-142.2133540128722,-29.76256388291669,0.0,0.0,0.1,-142.2133540128722,-0.0,-0.0
562.1503652945644,18.888368427988265,-142.2261518590309,-29.761721740962308,0.0,0.0,0.1,-142.2261518590309,-0.0,-0.0
561.1583220009427,18.855571940510092,-142.2389949551566,-29.76087512865769,0.0,0.0,0.1,-142.2389949551566,-0.0,-0.0
560.1663070026751,18.822777385225326,-142.2518835403656,-29.760024014435285,0.0,0.0,0.1,-142.2518835403656,-0.0,-0.0
559.1743204503554,18.789984772584162,-142.2648178554526,-29.75916836644955,0.0,0.0,0.1,-142.2648178554526,-0.0,-0.0
558.1823624956438,18.757194113112323,-142.27779814290554,-29.758308152574017,0.0,0.0,0.1,-142.27779814290554,-0.0,-0.0
557.190433291276,18.724405417411692,-142.29082464692016,-29.757443340398332,0.0,0.0,0.1,-142.29082464692016,-0.0,-0.0
556.1985329910727,18.691618696161015,-142.30389761341522,-29.75657389722527,0.0,0.0,0.1,-142.30389761341522,-0.0,-0.0
555.2066617499496,18.658833960116624,-142.31701729004746,-29.755699790067663,0.0,0.0,0.1,-142.31701729004746,-0.0,-0.0
554.2148197239266,18.62605122011311,-142.33018392622702,-29.754820985645342,0.0,0.0,0.1,-142.33018392622702,-0.0,-0.0
553.223007070138,18.593270487064053,-142.34339777313284,-29.753937450382026,0.0,0.0,0.1,-142.34339777313284,-0.0,-0.0
552.2312239468423,18.560491771962745,-142.35665908372826,-29.753049150402155,0.0,0.0,0.1,-142.35665908372826,0.88837890625,0.301116943359375
551.263276798619,19.470598736068087,-144.17849567918776,-28.31260015530173,0.0,0.0,0.1,-142.3717940190315,1.0,0.668670654296875
550.3961316619603,23.274072836831998,-148.21242931601503,-23.64846649405256,0.0,0.0,0.1,-142.39370373007753,1.0,0.89154052734375
549.7240890890184,33.16928871938516,-153.5934000633726,-16.573285418922556,0.0,0.0,0.1,-142.4254313133726,1.0,0.864166259765625
549.3052337838113,64.75828635215416,-158.81800667718792,-8.482392983605239,0.0,0.0,0.1,-142.46504036859417,1.0,0.8524169921875
549.1658598354936,3327.3729656646365,-163.97579443808422,0.1650448763941913,0.0,0.0,0.1,-142.50832617636547,1.0,0.78790283203125
549.3365355696599,54.40421257369124,-168.74606134699604,10.097316174286616,0.0,0.0,0.1,-142.5511760930898,1.0,0.676483154296875
549.8643563030939,25.48591869433902,-172.8441283285737,21.575222101969228,0.0,0.0,0.1,-142.5903441488862,1.0,0.5806884765625
550.7915439691299,16.17922202300445,-176.36069646189753,34.043141455503,0.0,0.0,0.1,-142.62278142283503,1.0,0.46728515625
552.1485784956047,11.658892693282707,-179.18750632235583,47.358577956011736,0.0,0.0,0.1,-142.64588034579333,1.0,0.363677978515625
553.9494823719239,9.129899110951449,178.61821403982913,60.67421727666774,0.0,0.0,0.1,-142.65809211251465,1.0,0.3343505859375
556.1920326057945,7.5311188527795005,176.61238955288218,73.85251029473812,0.0,0.0,0.1,-142.65781308383654,1.0,0.3265380859375
558.8711053679368,6.434198450613563,174.66836517776676,86.85947591725945,0.0,0.0,0.1,-142.64260894332702,1.0,0.28350830078125
561.9813568426626,5.635324101213854,172.99916169233052,99.72476236488534,0.0,0.0,0.1,-142.6107626240757,1.0,0.26593017578125
565.5178106115156,5.029930600302226,171.45309046783615,112.4305394149049,0.0,0.0,0.1,-142.5612527938826,1.0,0.15057373046875
569.4794521250329,4.5466212530067125,170.61537654585618,125.25332998618089,0.0,0.0,0.1,-142.49552433305007,1.0,-0.0
573.8743139405678,4.145301727739487,170.69122344556803,138.43969670538615,0.0,0.0,0.1,-142.41967743333822,1.0,-0.0
578.7088553965107,3.816480389900516,170.7729783915563,151.6341750184116,0.0,0.0,0.1,-142.33792248734997,1.0,-0.0
583.9833531047997,3.542790204158165,170.8603100984808,164.83712538760543,0.0,0.0,0.1,-142.25059078042545,1.0,0.3382568359375
589.6775603213331,3.336147368371433,168.93497841087884,176.75405046905615,0.0,0.0,0.1,-142.1463814524024,1.0,0.65106201171875
595.7047931799768,3.225615896515676,165.17290728616535,184.6793952818312,0.0,0.0,0.1,-142.00208050680337,1.0,0.803558349609375
601.9230677219691,3.1996603070351313,160.55302598097052,188.12092846184757,0.0,0.0,0.1,-141.80061171434198,1.0,0.90716552734375
608.1769313131412,3.2566107233398487,155.37698929697729,186.75149810027628,0.0,0.0,0.1,-141.53365523427271,1.0,0.9716796875
614.2756198651313,3.4554250794501398,149.8807549846597,177.7713611903519,0.0,0.0,0.1,-141.19981142159034,1.0,1.0
