episode,total_episodes,scenario,reward,hits,deaths,steps,std,log_std_0,log_std_1,entropy,ratio,total_loss,policy_loss,value_loss,skipped,ppo_update_count,pool_episodes,adv_std_spread,learning_rate,policy_frozen,det_train_avg,det_all_avg,det_total_hits,det_total_deaths,best_reward_so_far
21,5000,crossing_lanes,897.376481,134,9,1189,0.347007,-1.058409,-1.058409,0.000000,1.000000,0.000000,0.000000,0.000000,0,2,0,0.000000,0.0000250000,0,,,,,350.145963
22,5000,asteroid_rain,134.716839,21,3,274,0.347007,-1.058409,-1.058409,0.000000,1.000000,0.000000,0.000000,0.000000,0,2,0,0.000000,0.0000250000,0,,,,,350.145963
23,5000,asteroid_rain,252.170119,38,3,427,0.347007,-1.058409,-1.058409,0.000000,1.000000,0.000000,0.000000,0.000000,0,2,0,0.000000,0.0000250000,0,,,,,350.145963
24,5000,stock,280.369434,42,3,210,0.343233,-1.069347,-1.069347,0.721059,0.999918,7.516313,0.125967,7.397556,0,3,8,3.836029,0.0000250000,0,,,,,350.145963
25,5000,spiral_arms,225.349176,34,3,262,0.343233,-1.069347,-1.069347,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000250000,0,,,,,350.145963
26,5000,spiral_arms,169.502678,26,3,78,0.343233,-1.069347,-1.069347,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000250000,0,,,,,350.145963
27,5000,asteroid_rain,50.413256,9,3,130,0.343233,-1.069347,-1.069347,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000250000,0,,,,,350.145963
28,5000,asteroid_rain,57.488448,10,3,131,0.343233,-1.069347,-1.069347,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000250000,0,,,,,350.145963
29,5000,asteroid_rain,482.125346,71,3,716,0.343233,-1.069347,-1.069347,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000250000,0,,,,,350.145963
30,5000,stock,190.071832,29,3,211,0.343233,-1.069347,-1.069347,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000250000,0,357.796574,312.290613,379,22,357.796574
31,5000,asteroid_rain,294.803809,44,3,344,0.343233,-1.069347,-1.069347,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000250000,0,,,,,357.796574
32,5000,vertical_wall_left,218.156126,33,3,504,0.340367,-1.077730,-1.077730,0.699183,1.000065,7.705735,0.124569,7.588157,0,4,8,4.636683,0.0000250000,0,,,,,357.796574
33,5000,four_corner,301.742856,44,0,2101,0.340367,-1.077730,-1.077730,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000250000,0,,,,,357.796574
34,5000,crossing_lanes,269.765728,44,9,289,0.340367,-1.077730,-1.077730,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000250000,0,,,,,357.796574
35,5000,four_corner,241.454829,37,0,2101,0.340367,-1.077730,-1.077730,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000250000,0,,,,,357.796574
36,5000,stock,378.323446,56,3,324,0.340367,-1.077730,-1.077730,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000250000,0,,,,,357.796574
37,5000,crossing_lanes,417.587298,65,9,584,0.340367,-1.077730,-1.077730,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000250000,0,,,,,357.796574
38,5000,crossing_lanes,1059.831555,157,8,2101,0.340367,-1.077730,-1.077730,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000250000,0,,,,,357.796574
39,5000,crossing_lanes,735.572576,111,9,1002,0.340367,-1.077730,-1.077730,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000250000,0,,,,,357.796574
40,5000,crossing_lanes,374.653906,59,9,471,0.340367,-1.077730,-1.077730,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000250000,0,266.364788,232.287880,290,25,357.796574
41,5000,spiral_arms,469.090259,69,3,472,0.338173,-1.084198,-1.084198,0.682416,0.999981,1.746055,0.195278,1.557601,0,5,9,4.136300,0.0000250000,0,,,,,357.796574
42,5000,stock,273.674957,41,3,207,0.338173,-1.084198,-1.084198,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000250000,0,,,,,357.796574
43,5000,donut_ring,441.905785,65,0,1801,0.338173,-1.084198,-1.084198,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000250000,0,,,,,357.796574
44,5000,asteroid_rain,50.490688,9,3,140,0.338173,-1.084198,-1.084198,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000250000,0,,,,,357.796574
45,5000,crossing_lanes,299.133159,48,9,359,0.338173,-1.084198,-1.084198,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000250000,0,,,,,357.796574
46,5000,vertical_wall_left,100.113966,16,3,167,0.338173,-1.084198,-1.084198,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000250000,0,,,,,357.796574
47,5000,four_corner,211.592820,33,3,1038,0.338173,-1.084198,-1.084198,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000250000,0,,,,,357.796574
48,5000,four_corner,348.403448,51,1,2101,0.336476,-1.089229,-1.089229,0.669481,1.000045,4.590704,0.120754,4.476644,0,6,7,4.710078,0.0000500000,0,,,,,357.796574
49,5000,donut_ring,452.203574,68,2,1801,0.336476,-1.089229,-1.089229,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,,,,,357.796574
50,5000,asteroid_rain,134.292778,21,3,256,0.336476,-1.089229,-1.089229,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,331.914408,289.644716,354,23,357.796574
51,5000,four_corner,369.060636,54,1,2101,0.336476,-1.089229,-1.089229,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,,,,,357.796574
52,5000,donut_ring,602.544462,89,2,1801,0.336476,-1.089229,-1.089229,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,,,,,357.796574
53,5000,crossing_lanes,417.326774,65,9,435,0.336476,-1.089229,-1.089229,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,,,,,357.796574
54,5000,vertical_wall_left,134.671175,21,3,397,0.335148,-1.093182,-1.093182,0.659419,0.999949,1.689397,0.159793,1.536199,0,7,6,2.990856,0.0000500000,0,,,,,357.796574
55,5000,asteroid_rain,225.028538,34,3,297,0.335148,-1.093182,-1.093182,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,357.796574
56,5000,spiral_arms,323.056893,48,3,299,0.335148,-1.093182,-1.093182,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,357.796574
57,5000,stock,210.893422,32,3,193,0.335148,-1.093182,-1.093182,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,357.796574
58,5000,donut_ring,455.154111,67,0,1801,0.335148,-1.093182,-1.093182,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,357.796574
59,5000,stock,287.798410,43,3,275,0.335148,-1.093182,-1.093182,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,357.796574
60,5000,asteroid_rain,321.996058,48,3,559,0.335148,-1.093182,-1.093182,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,330.569924,288.458574,352,22,357.796574
61,5000,crossing_lanes,521.705775,80,9,627,0.334096,-1.096327,-1.096327,0.651512,0.999890,7.155286,0.144108,7.017693,0,8,7,1.859164,0.0000500000,0,,,,,357.796574
62,5000,stock,231.621147,35,3,241,0.334096,-1.096327,-1.096327,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,357.796574
63,5000,asteroid_rain,287.756618,43,3,329,0.334096,-1.096327,-1.096327,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,357.796574
64,5000,crossing_lanes,708.131939,107,9,901,0.334096,-1.096327,-1.096327,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,357.796574
65,5000,vertical_wall_left,156.064035,24,3,160,0.334096,-1.096327,-1.096327,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,357.796574
66,5000,spiral_arms,134.625702,21,3,100,0.334096,-1.096327,-1.096327,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,357.796574
67,5000,asteroid_rain,314.556906,47,3,561,0.334096,-1.096327,-1.096327,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,357.796574
68,5000,donut_ring,379.003696,56,0,1801,0.334096,-1.096327,-1.096327,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,357.796574
69,5000,asteroid_rain,120.493703,19,3,145,0.333249,-1.098866,-1.098866,0.645222,1.000014,6.542609,0.135598,6.413463,0,9,8,2.652847,0.0000500000,0,,,,,357.796574
70,5000,asteroid_rain,203.529463,31,3,316,0.333249,-1.098866,-1.098866,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,273.895652,238.810899,297,24,357.796574
71,5000,vertical_wall_left,211.985971,32,3,281,0.333249,-1.098866,-1.098866,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,357.796574
72,5000,four_corner,316.305010,47,2,2101,0.333249,-1.098866,-1.098866,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,357.796574
73,5000,asteroid_rain,127.510221,20,3,139,0.333249,-1.098866,-1.098866,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,357.796574
74,5000,asteroid_rain,169.405258,26,3,279,0.333249,-1.098866,-1.098866,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,357.796574
75,5000,four_corner,289.125082,44,3,1968,0.333249,-1.098866,-1.098866,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,357.796574
76,5000,asteroid_rain,78.559617,13,3,145,0.333249,-1.098866,-1.098866,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,357.796574
77,5000,asteroid_rain,120.237805,19,3,258,0.333249,-1.098866,-1.098866,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,357.796574
78,5000,asteroid_rain,43.280081,8,3,130,0.333249,-1.098866,-1.098866,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,357.796574
79,5000,stock,300.576131,45,3,277,0.332555,-1.100950,-1.100950,0.640145,0.999854,5.496170,0.124895,5.377677,0,10,10,5.245354,0.0000500000,0,,,,,357.796574
80,5000,donut_ring,408.686724,61,0,1801,0.332555,-1.100950,-1.100950,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,281.865772,245.787417,305,25,357.796574
81,5000,spiral_arms,148.683058,23,3,118,0.332555,-1.100950,-1.100950,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,357.796574
82,5000,vertical_wall_left,149.942276,23,3,241,0.332555,-1.100950,-1.100950,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,357.796574
83,5000,spiral_arms,127.637612,20,3,94,0.332555,-1.100950,-1.100950,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,357.796574
84,5000,four_corner,538.736827,78,0,2101,0.332555,-1.100950,-1.100950,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,357.796574
85,5000,stock,252.458002,38,3,199,0.332555,-1.100950,-1.100950,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,357.796574
86,5000,crossing_lanes,522.245268,80,9,606,0.332555,-1.100950,-1.100950,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,357.796574
87,5000,crossing_lanes,653.891955,99,9,849,0.331976,-1.102693,-1.102693,0.635977,0.999977,6.751150,0.104298,6.653211,0,11,8,2.499941,0.0000500000,0,,,,,357.796574
88,5000,spiral_arms,273.584813,41,3,151,0.331976,-1.102693,-1.102693,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,357.796574
89,5000,asteroid_rain,113.369431,18,3,156,0.331976,-1.102693,-1.102693,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,357.796574
90,5000,spiral_arms,231.941419,35,3,193,0.331976,-1.102693,-1.102693,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,267.456683,233.182130,290,24,357.796574
91,5000,four_corner,272.245736,40,0,2101,0.331976,-1.102693,-1.102693,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,357.796574
92,5000,asteroid_rain,308.519570,46,3,450,0.331976,-1.102693,-1.102693,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,357.796574
93,5000,spiral_arms,225.048785,34,3,183,0.331976,-1.102693,-1.102693,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,357.796574
94,5000,four_corner,619.639172,91,3,2067,0.331976,-1.102693,-1.102693,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,357.796574
95,5000,four_corner,349.621346,53,0,2101,0.331976,-1.102693,-1.102693,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,357.796574
96,5000,asteroid_rain,181.968453,28,3,412,0.331976,-1.102693,-1.102693,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,357.796574
97,5000,crossing_lanes,557.463423,85,9,648,0.331482,-1.104181,-1.104181,0.632490,1.000015,6.439687,0.129648,6.316364,0,12,10,3.525323,0.0000500000,0,,,,,357.796574
98,5000,spiral_arms,189.999332,29,3,168,0.331482,-1.104181,-1.104181,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,357.796574
99,5000,spiral_arms,134.502828,21,3,87,0.331482,-1.104181,-1.104181,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,357.796574
100,5000,four_corner,416.796831,62,1,2101,0.331482,-1.104181,-1.104181,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,260.994266,227.527788,282,22,357.796574
101,5000,four_corner,585.588324,86,2,2101,0.331482,-1.104181,-1.104181,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,357.796574
102,5000,spiral_arms,210.703549,32,3,172,0.331482,-1.104181,-1.104181,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,357.796574
103,5000,spiral_arms,106.652629,17,3,41,0.331482,-1.104181,-1.104181,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,357.796574
104,5000,four_corner,377.965507,55,1,2101,0.331482,-1.104181,-1.104181,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,357.796574
105,5000,vertical_wall_left,218.210605,33,3,285,0.331482,-1.104181,-1.104181,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,357.796574
106,5000,asteroid_rain,134.637814,21,3,152,0.331053,-1.105477,-1.105477,0.629515,1.000114,8.521331,0.086604,8.441022,0,13,9,1.754472,0.0000500000,0,,,,,357.796574
107,5000,spiral_arms,141.980860,22,3,134,0.331053,-1.105477,-1.105477,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,,,,,357.796574
108,5000,four_corner,426.018693,63,3,983,0.331053,-1.105477,-1.105477,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,,,,,357.796574
109,5000,four_corner,529.778441,77,1,2101,0.331053,-1.105477,-1.105477,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,,,,,357.796574
110,5000,asteroid_rain,50.010286,9,3,141,0.331053,-1.105477,-1.105477,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,274.074566,238.968214,296,22,357.796574
111,5000,asteroid_rain,57.403094,10,3,131,0.331053,-1.105477,-1.105477,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,,,,,357.796574
112,5000,crossing_lanes,660.253991,100,9,858,0.331053,-1.105477,-1.105477,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,,,,,357.796574
113,5000,asteroid_rain,189.935193,29,3,298,0.331053,-1.105477,-1.105477,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,,,,,357.796574
114,5000,spiral_arms,141.479242,22,3,95,0.331053,-1.105477,-1.105477,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,,,,,357.796574
115,5000,four_corner,352.870490,53,3,1098,0.330672,-1.106628,-1.106628,0.626924,1.000004,3.817361,0.140876,3.682754,0,14,9,6.188526,0.0000500000,0,,,,,357.796574
116,5000,spiral_arms,183.208454,28,3,160,0.330672,-1.106628,-1.106628,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,357.796574
117,5000,vertical_wall_left,86.316719,14,3,167,0.330672,-1.106628,-1.106628,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,357.796574
118,5000,vertical_wall_left,309.783842,46,3,277,0.330672,-1.106628,-1.106628,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,357.796574
119,5000,four_corner,425.557602,63,0,2101,0.330672,-1.106628,-1.106628,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,357.796574
120,5000,spiral_arms,113.700709,18,3,91,0.330672,-1.106628,-1.106628,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,277.632860,242.074837,299,22,357.796574
121,5000,crossing_lanes,820.989955,123,9,979,0.330672,-1.106628,-1.106628,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,357.796574
122,5000,vertical_wall_left,149.015781,23,3,141,0.330672,-1.106628,-1.106628,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,357.796574
123,5000,asteroid_rain,50.482836,9,3,131,0.330672,-1.106628,-1.106628,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,357.796574
124,5000,crossing_lanes,660.176487,100,9,920,0.330327,-1.107672,-1.107672,0.624620,1.000032,8.367745,0.073101,8.300890,0,15,9,7.109215,0.0000500000,0,,,,,357.796574
125,5000,four_corner,269.559983,39,0,2101,0.330327,-1.107672,-1.107672,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,,,,,357.796574
126,5000,spiral_arms,183.119434,28,3,158,0.330327,-1.107672,-1.107672,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,,,,,357.796574
127,5000,vertical_wall_left,128.288589,20,3,297,0.330327,-1.107672,-1.107672,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,,,,,357.796574
128,5000,donut_ring,462.187071,68,0,1801,0.330327,-1.107672,-1.107672,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,,,,,357.796574
129,5000,asteroid_rain,272.979456,41,3,453,0.330327,-1.107672,-1.107672,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,,,,,357.796574
130,5000,crossing_lanes,652.523019,99,9,807,0.330327,-1.107672,-1.107672,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,264.092838,230.223941,284,21,357.796574
131,5000,stock,308.356189,46,3,288,0.330009,-1.108635,-1.108635,0.622532,1.000453,3.713135,0.171032,3.548328,0,16,7,3.837675,0.0000500000,0,,,,,357.796574
132,5000,crossing_lanes,721.533568,109,9,1073,0.330009,-1.108635,-1.108635,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000500000,0,,,,,357.796574
133,5000,spiral_arms,210.570440,32,3,168,0.330009,-1.108635,-1.108635,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000500000,0,,,,,357.796574
134,5000,stock,252.285445,38,3,292,0.330009,-1.108635,-1.108635,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000500000,0,,,,,357.796574
135,5000,asteroid_rain,224.287724,34,3,400,0.330009,-1.108635,-1.108635,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000500000,0,,,,,357.796574
136,5000,asteroid_rain,64.414794,11,3,130,0.330009,-1.108635,-1.108635,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000500000,0,,,,,357.796574
137,5000,crossing_lanes,708.578008,107,9,792,0.330009,-1.108635,-1.108635,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000500000,0,,,,,357.796574
138,5000,crossing_lanes,569.572677,87,9,864,0.329711,-1.109538,-1.109538,0.620606,0.999942,4.970492,0.153305,4.823393,0,17,7,5.222912,0.0000500000,0,,,,,357.796574
139,5000,asteroid_rain,36.332355,7,3,130,0.329711,-1.109538,-1.109538,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000500000,0,,,,,357.796574
140,5000,asteroid_rain,253.951152,38,3,292,0.329711,-1.109538,-1.109538,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000500000,0,335.679508,292.862605,357,22,357.796574
141,5000,stock,308.654510,46,3,269,0.329711,-1.109538,-1.109538,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000500000,0,,,,,357.796574
142,5000,vertical_wall_left,275.789983,41,3,612,0.329711,-1.109538,-1.109538,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000500000,0,,,,,357.796574
143,5000,spiral_arms,217.650867,33,3,169,0.329711,-1.109538,-1.109538,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000500000,0,,,,,357.796574
144,5000,four_corner,328.439843,48,1,2101,0.329711,-1.109538,-1.109538,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000500000,0,,,,,357.796574
