episode,total_episodes,scenario,reward,hits,deaths,steps,std,log_std_0,log_std_1,entropy,ratio,total_loss,policy_loss,value_loss,skipped,ppo_update_count,pool_episodes,adv_std_spread,learning_rate,policy_frozen,det_train_avg,det_all_avg,det_total_hits,det_total_deaths,best_reward_so_far
29,5000,vertical_wall_left,204.190876,31,3,283,0.346898,-1.058724,-1.058724,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000500000,0,,,,,302.370852
30,5000,asteroid_rain,314.246640,47,3,454,0.346898,-1.058724,-1.058724,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000500000,0,291.629501,260.331878,318,22,302.370852
31,5000,spiral_arms,217.696923,33,3,154,0.346898,-1.058724,-1.058724,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000500000,0,,,,,302.370852
32,5000,asteroid_rain,267.659458,40,3,312,0.346898,-1.058724,-1.058724,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000500000,0,,,,,302.370852
33,5000,four_corner,312.092398,48,2,2101,0.346898,-1.058724,-1.058724,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000500000,0,,,,,302.370852
34,5000,crossing_lanes,326.167822,52,9,384,0.346898,-1.058724,-1.058724,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000500000,0,,,,,302.370852
35,5000,stock,294.400337,44,3,275,0.346898,-1.058724,-1.058724,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000500000,0,,,,,302.370852
36,5000,stock,371.240839,55,3,314,0.346898,-1.058724,-1.058724,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000500000,0,,,,,302.370852
37,5000,spiral_arms,259.951583,39,3,204,0.343090,-1.069763,-1.069763,0.720429,1.000042,9.535072,0.122686,9.419590,0,4,9,2.806590,0.0000500000,0,,,,,302.370852
38,5000,stock,238.443629,36,3,267,0.343090,-1.069763,-1.069763,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000500000,0,,,,,302.370852
39,5000,four_corner,273.396230,40,0,2101,0.343090,-1.069763,-1.069763,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000500000,0,,,,,302.370852
40,5000,stock,301.692062,45,3,270,0.343090,-1.069763,-1.069763,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000500000,0,296.107249,264.306839,325,25,302.370852
41,5000,spiral_arms,120.420718,19,3,95,0.343090,-1.069763,-1.069763,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000500000,0,,,,,302.370852
42,5000,donut_ring,524.133195,77,1,1801,0.343090,-1.069763,-1.069763,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000500000,0,,,,,302.370852
43,5000,asteroid_rain,148.452205,23,3,152,0.343090,-1.069763,-1.069763,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000500000,0,,,,,302.370852
44,5000,donut_ring,412.502873,61,0,1801,0.343090,-1.069763,-1.069763,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000500000,0,,,,,302.370852
45,5000,asteroid_rain,448.966204,66,3,644,0.343090,-1.069763,-1.069763,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000500000,0,,,,,302.370852
46,5000,vertical_wall_left,114.031081,18,3,80,0.343090,-1.069763,-1.069763,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000500000,0,,,,,302.370852
47,5000,donut_ring,272.132769,41,0,1801,0.340200,-1.078223,-1.078223,0.698350,1.000116,6.299225,0.111504,6.194705,0,5,10,2.846083,0.0000500000,0,,,,,302.370852
48,5000,four_corner,478.251361,69,0,2101,0.340200,-1.078223,-1.078223,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000500000,0,,,,,302.370852
49,5000,donut_ring,387.979146,57,0,1801,0.340200,-1.078223,-1.078223,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000500000,0,,,,,302.370852
50,5000,stock,329.547798,49,3,278,0.340200,-1.078223,-1.078223,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000500000,0,269.236168,240.771338,298,22,302.370852
51,5000,stock,350.416606,52,3,282,0.340200,-1.078223,-1.078223,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000500000,0,,,,,302.370852
52,5000,stock,280.480774,42,3,263,0.340200,-1.078223,-1.078223,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000500000,0,,,,,302.370852
53,5000,crossing_lanes,782.388197,118,9,1228,0.340200,-1.078223,-1.078223,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000500000,0,,,,,302.370852
54,5000,vertical_wall_left,86.241698,14,3,76,0.340200,-1.078223,-1.078223,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000500000,0,,,,,302.370852
55,5000,donut_ring,174.973635,27,0,1801,0.340200,-1.078223,-1.078223,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000500000,0,,,,,302.370852
56,5000,asteroid_rain,43.393198,8,3,129,0.340200,-1.078223,-1.078223,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000500000,0,,,,,302.370852
57,5000,stock,330.148312,49,3,298,0.337987,-1.084748,-1.084748,0.681431,1.000072,5.616778,0.139520,5.484072,0,6,10,6.756879,0.0000500000,0,,,,,302.370852
58,5000,asteroid_rain,195.456821,30,3,419,0.337987,-1.084748,-1.084748,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,,,,,302.370852
59,5000,vertical_wall_left,191.520910,29,3,302,0.337987,-1.084748,-1.084748,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,,,,,302.370852
60,5000,four_corner,522.099046,77,3,1343,0.337987,-1.084748,-1.084748,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,253.036728,226.409627,283,26,302.370852
61,5000,vertical_wall_left,121.096112,19,3,131,0.337987,-1.084748,-1.084748,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,,,,,302.370852
62,5000,vertical_wall_left,197.946620,30,3,303,0.337987,-1.084748,-1.084748,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,,,,,302.370852
63,5000,vertical_wall_left,198.480905,30,3,439,0.337987,-1.084748,-1.084748,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,,,,,302.370852
64,5000,four_corner,581.232775,86,3,1670,0.337987,-1.084748,-1.084748,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,,,,,302.370852
65,5000,asteroid_rain,203.931704,31,3,291,0.337987,-1.084748,-1.084748,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,,,,,302.370852
66,5000,four_corner,565.118230,83,2,2101,0.337987,-1.084748,-1.084748,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,,,,,302.370852
67,5000,stock,217.672105,33,3,263,0.336277,-1.089821,-1.089821,0.668382,0.999953,3.865983,0.169241,3.703426,0,7,10,1.573207,0.0000500000,0,,,,,302.370852
68,5000,stock,378.628996,56,3,304,0.336277,-1.089821,-1.089821,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,302.370852
69,5000,four_corner,447.497538,65,1,2101,0.336277,-1.089821,-1.089821,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,302.370852
70,5000,donut_ring,477.808428,70,1,1801,0.336277,-1.089821,-1.089821,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,281.731738,251.131099,309,21,302.370852
71,5000,donut_ring,426.198407,63,0,1801,0.336277,-1.089821,-1.089821,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,302.370852
72,5000,four_corner,571.442492,83,1,2101,0.336277,-1.089821,-1.089821,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,302.370852
73,5000,spiral_arms,141.577714,22,3,103,0.336277,-1.089821,-1.089821,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,302.370852
74,5000,stock,224.416896,34,3,262,0.336277,-1.089821,-1.089821,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,302.370852
75,5000,crossing_lanes,756.552232,114,9,1064,0.336277,-1.089821,-1.089821,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,302.370852
76,5000,asteroid_rain,132.850354,21,3,425,0.334939,-1.093807,-1.093807,0.658235,1.000035,4.544913,0.129353,4.422143,0,8,9,3.681608,0.0000500000,0,,,,,302.370852
77,5000,vertical_wall_left,93.250954,15,3,79,0.334939,-1.093807,-1.093807,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,302.370852
78,5000,crossing_lanes,514.490850,79,9,528,0.334939,-1.093807,-1.093807,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,302.370852
79,5000,four_corner,510.838656,75,2,2101,0.334939,-1.093807,-1.093807,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,302.370852
80,5000,four_corner,332.690511,48,0,2101,0.334939,-1.093807,-1.093807,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,282.707704,251.984197,308,22,302.370852
81,5000,spiral_arms,127.436288,20,3,89,0.334939,-1.093807,-1.093807,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,302.370852
82,5000,donut_ring,504.222759,75,1,1801,0.334939,-1.093807,-1.093807,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,302.370852
83,5000,vertical_wall_left,107.126064,17,3,291,0.334939,-1.093807,-1.093807,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,302.370852
84,5000,crossing_lanes,479.152658,74,9,608,0.334939,-1.093807,-1.093807,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,302.370852
85,5000,donut_ring,548.635626,80,0,1801,0.334939,-1.093807,-1.093807,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,302.370852
86,5000,asteroid_rain,57.477313,10,3,141,0.333879,-1.096976,-1.096976,0.650264,0.999991,3.039252,0.148436,2.897319,0,9,10,5.194429,0.0000500000,0,,,,,302.370852
87,5000,vertical_wall_left,93.421275,15,3,236,0.333879,-1.096976,-1.096976,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,302.370852
88,5000,donut_ring,402.025084,60,0,1801,0.333879,-1.096976,-1.096976,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,302.370852
89,5000,donut_ring,556.170655,81,0,1801,0.333879,-1.096976,-1.096976,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,302.370852
90,5000,stock,210.327728,32,3,274,0.333879,-1.096976,-1.096976,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,287.395008,256.682904,314,21,302.370852
91,5000,four_corner,423.119818,62,0,2101,0.333879,-1.096976,-1.096976,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,302.370852
92,5000,donut_ring,524.668877,77,1,1801,0.333879,-1.096976,-1.096976,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,302.370852
93,5000,stock,420.996577,62,3,404,0.333879,-1.096976,-1.096976,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,302.370852
94,5000,spiral_arms,141.454168,22,3,108,0.333879,-1.096976,-1.096976,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,302.370852
95,5000,vertical_wall_left,392.929354,58,3,602,0.333027,-1.099532,-1.099532,0.643926,1.000063,4.400036,0.119996,4.286479,0,10,9,3.617276,0.0000500000,0,,,,,302.370852
96,5000,crossing_lanes,971.765638,145,9,1554,0.333027,-1.099532,-1.099532,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,302.370852
97,5000,asteroid_rain,127.515272,20,3,147,0.333027,-1.099532,-1.099532,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,302.370852
98,5000,donut_ring,587.348568,86,0,1801,0.333027,-1.099532,-1.099532,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,302.370852
99,5000,four_corner,487.179935,71,1,2101,0.333027,-1.099532,-1.099532,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,302.370852
100,5000,donut_ring,348.538119,52,0,1801,0.333027,-1.099532,-1.099532,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,301.801946,269.324918,330,25,302.370852
101,5000,donut_ring,655.889302,94,0,1801,0.333027,-1.099532,-1.099532,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,302.370852
102,5000,asteroid_rain,321.659756,48,3,466,0.333027,-1.099532,-1.099532,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,302.370852
103,5000,donut_ring,524.973471,77,0,1801,0.333027,-1.099532,-1.099532,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,302.370852
104,5000,donut_ring,531.847760,78,0,1801,0.332329,-1.101630,-1.101630,0.638812,0.999948,4.638593,0.069316,4.575665,0,11,9,2.889604,0.0000500000,0,,,,,302.370852
105,5000,asteroid_rain,99.391587,16,3,252,0.332329,-1.101630,-1.101630,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,302.370852
106,5000,four_corner,584.940326,84,0,2101,0.332329,-1.101630,-1.101630,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,302.370852
107,5000,vertical_wall_left,100.005804,16,3,169,0.332329,-1.101630,-1.101630,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,302.370852
108,5000,four_corner,326.874607,47,0,2101,0.332329,-1.101630,-1.101630,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,302.370852
109,5000,four_corner,222.574792,35,0,2101,0.332329,-1.101630,-1.101630,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,302.370852
110,5000,stock,350.466169,52,3,275,0.332329,-1.101630,-1.101630,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,271.585474,242.900734,299,23,302.370852
111,5000,crossing_lanes,374.434655,59,9,459,0.332329,-1.101630,-1.101630,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,302.370852
112,5000,crossing_lanes,617.680730,94,9,598,0.332329,-1.101630,-1.101630,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,302.370852
113,5000,vertical_wall_left,120.398100,19,3,250,0.331747,-1.103383,-1.103383,0.634617,0.999940,3.255650,0.130835,3.131161,0,12,9,4.657621,0.0000500000,0,,,,,302.370852
114,5000,donut_ring,456.786888,68,0,1801,0.331747,-1.103383,-1.103383,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,302.370852
115,5000,donut_ring,547.900252,80,0,1801,0.331747,-1.103383,-1.103383,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,302.370852
116,5000,stock,315.856334,47,3,308,0.331747,-1.103383,-1.103383,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,302.370852
117,5000,spiral_arms,210.771778,32,3,182,0.331747,-1.103383,-1.103383,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,302.370852
118,5000,stock,218.209301,33,3,250,0.331747,-1.103383,-1.103383,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,302.370852
119,5000,crossing_lanes,526.650875,81,9,809,0.331747,-1.103383,-1.103383,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,302.370852
120,5000,four_corner,365.266371,53,0,2101,0.331747,-1.103383,-1.103383,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,237.463239,213.100124,266,24,302.370852
121,5000,four_corner,345.800616,50,0,2101,0.331747,-1.103383,-1.103383,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,302.370852
122,5000,donut_ring,413.272867,62,2,1801,0.331251,-1.104879,-1.104879,0.631110,0.999946,3.520916,0.133354,3.393873,0,13,9,2.411681,0.0000500000,0,,,,,302.370852
123,5000,crossing_lanes,473.886846,73,9,502,0.331251,-1.104879,-1.104879,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,,,,,302.370852
124,5000,stock,811.915069,118,3,638,0.331251,-1.104879,-1.104879,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,,,,,302.370852
125,5000,vertical_wall_left,114.269969,18,3,281,0.331251,-1.104879,-1.104879,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,,,,,302.370852
126,5000,spiral_arms,385.389116,57,3,297,0.331251,-1.104879,-1.104879,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,,,,,302.370852
127,5000,asteroid_rain,210.038252,32,3,436,0.331251,-1.104879,-1.104879,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,,,,,302.370852
128,5000,four_corner,326.563499,49,3,1256,0.331251,-1.104879,-1.104879,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,,,,,302.370852
129,5000,crossing_lanes,471.673219,73,9,562,0.331251,-1.104879,-1.104879,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,,,,,302.370852
130,5000,crossing_lanes,612.208032,93,9,604,0.330820,-1.106180,-1.106180,0.628120,0.999982,5.582620,0.171030,5.417871,0,14,8,4.981318,0.0000500000,0,275.680225,246.557512,304,23,302.370852
131,5000,stock,210.801271,32,3,190,0.330820,-1.106180,-1.106180,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,302.370852
132,5000,stock,217.684355,33,3,196,0.330820,-1.106180,-1.106180,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,302.370852
133,5000,donut_ring,451.576074,66,0,1801,0.330820,-1.106180,-1.106180,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,302.370852
134,5000,donut_ring,372.525154,55,0,1801,0.330820,-1.106180,-1.106180,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,302.370852
135,5000,asteroid_rain,196.705589,30,3,267,0.330820,-1.106180,-1.106180,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,302.370852
136,5000,four_corner,265.224179,39,0,2101,0.330820,-1.106180,-1.106180,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,302.370852
137,5000,spiral_arms,288.095215,43,3,189,0.330820,-1.106180,-1.106180,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,302.370852
138,5000,four_corner,309.558114,45,0,2101,0.330820,-1.106180,-1.106180,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,302.370852
139,5000,stock,343.025925,51,3,308,0.330438,-1.107336,-1.107336,0.625517,0.999637,7.875798,0.091468,7.790585,0,15,9,3.222659,0.0000500000,0,,,,,302.370852
140,5000,four_corner,356.869704,53,2,2101,0.330438,-1.107336,-1.107336,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,281.524845,251.381452,308,22,302.370852
141,5000,crossing_lanes,131.547801,24,9,167,0.330438,-1.107336,-1.107336,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,,,,,302.370852
142,5000,donut_ring,449.915728,66,0,1801,0.330438,-1.107336,-1.107336,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,,,,,302.370852
143,5000,spiral_arms,364.461300,54,3,303,0.330438,-1.107336,-1.107336,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,,,,,302.370852
144,5000,spiral_arms,99.715106,16,3,38,0.330438,-1.107336,-1.107336,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,,,,,302.370852
