episode,total_episodes,scenario,reward,hits,deaths,steps,std,log_std_0,log_std_1,entropy,ratio,total_loss,policy_loss,value_loss,skipped,ppo_update_count,pool_episodes,adv_std_spread,learning_rate,policy_frozen,det_train_avg,det_all_avg,det_total_hits,det_total_deaths,best_reward_so_far
18,5000,spiral_arms,250.162710,38,3,169,0.329089,-1.111427,-1.111427,0.000000,1.000000,0.000000,0.000000,0.000000,0,2,0,0.000000,0.0000500000,0,,,,,359.886988
19,5000,asteroid_rain,55.518167,10,3,133,0.329089,-1.111427,-1.111427,0.000000,1.000000,0.000000,0.000000,0.000000,0,2,0,0.000000,0.0000500000,0,,,,,359.886988
20,5000,asteroid_rain,141.227211,23,3,418,0.329089,-1.111427,-1.111427,0.000000,1.000000,0.000000,0.000000,0.000000,0,2,0,0.000000,0.0000500000,0,284.449102,251.175869,320,24,359.886988
21,5000,asteroid_rain,96.505406,16,3,161,0.329089,-1.111427,-1.111427,0.000000,1.000000,0.000000,0.000000,0.000000,0,2,0,0.000000,0.0000500000,0,,,,,359.886988
22,5000,vertical_wall_left,97.090198,16,3,240,0.329852,-1.109111,-1.109111,0.615022,1.000228,7.430304,0.088087,7.348367,0,3,8,5.313879,0.0000500000,0,,,,,359.886988
23,5000,vertical_wall_left,151.108223,24,3,317,0.329852,-1.109111,-1.109111,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000500000,0,,,,,359.886988
24,5000,crossing_lanes,434.904652,69,9,488,0.329852,-1.109111,-1.109111,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000500000,0,,,,,359.886988
25,5000,asteroid_rain,41.383135,8,3,130,0.329852,-1.109111,-1.109111,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000500000,0,,,,,359.886988
26,5000,vertical_wall_left,186.651982,29,3,254,0.329852,-1.109111,-1.109111,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000500000,0,,,,,359.886988
27,5000,vertical_wall_left,75.833529,13,3,166,0.329852,-1.109111,-1.109111,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000500000,0,,,,,359.886988
28,5000,asteroid_rain,295.872722,45,3,438,0.329852,-1.109111,-1.109111,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000500000,0,,,,,359.886988
29,5000,asteroid_rain,256.510246,39,3,267,0.329852,-1.109111,-1.109111,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000500000,0,,,,,359.886988
30,5000,vertical_wall_left,358.414715,54,3,485,0.329852,-1.109111,-1.109111,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000500000,0,296.122669,264.461976,337,22,359.886988
31,5000,crossing_lanes,703.479827,108,9,805,0.329852,-1.109111,-1.109111,0.000000,1.000000,0.000000,0.000000,0.000000,0,3,0,0.000000,0.0000500000,0,,,,,359.886988
32,5000,stock,325.545669,49,3,269,0.330366,-1.107553,-1.107553,0.619656,0.999976,5.760690,0.157365,5.609522,0,4,10,7.523198,0.0000500000,0,,,,,359.886988
33,5000,asteroid_rain,440.952120,66,3,577,0.330366,-1.107553,-1.107553,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000500000,0,,,,,359.886988
34,5000,spiral_arms,207.501831,32,3,176,0.330366,-1.107553,-1.107553,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000500000,0,,,,,359.886988
35,5000,stock,310.709247,47,3,299,0.330366,-1.107553,-1.107553,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000500000,0,,,,,359.886988
36,5000,donut_ring,398.241789,60,0,1801,0.330366,-1.107553,-1.107553,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000500000,0,,,,,359.886988
37,5000,vertical_wall_left,224.623418,35,3,477,0.330366,-1.107553,-1.107553,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000500000,0,,,,,359.886988
38,5000,crossing_lanes,821.880254,125,9,1017,0.330366,-1.107553,-1.107553,0.000000,1.000000,0.000000,0.000000,0.000000,0,4,0,0.000000,0.0000500000,0,,,,,359.886988
39,5000,stock,352.746857,53,3,285,0.330693,-1.106565,-1.106565,0.622771,1.000027,3.839000,0.199134,3.646094,0,5,7,2.638768,0.0000500000,0,,,,,359.886988
40,5000,donut_ring,394.613347,60,0,1801,0.330693,-1.106565,-1.106565,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000500000,0,323.132597,288.197251,361,22,359.886988
41,5000,spiral_arms,400.205946,60,3,319,0.330693,-1.106565,-1.106565,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000500000,0,,,,,359.886988
42,5000,vertical_wall_left,347.128219,52,3,472,0.330693,-1.106565,-1.106565,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000500000,0,,,,,359.886988
43,5000,stock,263.035098,40,3,259,0.330693,-1.106565,-1.106565,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000500000,0,,,,,359.886988
44,5000,crossing_lanes,554.396060,86,9,559,0.330693,-1.106565,-1.106565,0.000000,1.000000,0.000000,0.000000,0.000000,0,5,0,0.000000,0.0000500000,0,,,,,359.886988
45,5000,crossing_lanes,673.334577,104,9,907,0.330878,-1.106004,-1.106004,0.624746,1.000042,7.390531,0.132003,7.264776,0,6,6,2.369754,0.0000500000,0,,,,,359.886988
46,5000,crossing_lanes,393.000257,63,9,460,0.330878,-1.106004,-1.106004,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,,,,,359.886988
47,5000,asteroid_rain,187.909922,29,3,164,0.330878,-1.106004,-1.106004,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,,,,,359.886988
48,5000,four_corner,243.413467,40,1,2101,0.330878,-1.106004,-1.106004,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,,,,,359.886988
49,5000,spiral_arms,222.204488,34,3,168,0.330878,-1.106004,-1.106004,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,,,,,359.886988
50,5000,vertical_wall_left,118.086831,19,3,242,0.330878,-1.106004,-1.106004,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,315.886813,275.407928,350,23,359.886988
51,5000,four_corner,392.537705,58,0,2101,0.330878,-1.106004,-1.106004,0.000000,1.000000,0.000000,0.000000,0.000000,0,6,0,0.000000,0.0000500000,0,,,,,359.886988
52,5000,asteroid_rain,178.528053,28,3,284,0.330958,-1.105764,-1.105764,0.625868,1.000039,6.904134,0.102763,6.807629,0,7,7,3.039161,0.0000500000,0,,,,,359.886988
53,5000,asteroid_rain,125.693505,20,3,136,0.330958,-1.105764,-1.105764,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,359.886988
54,5000,asteroid_rain,55.479911,10,3,131,0.330958,-1.105764,-1.105764,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,359.886988
55,5000,crossing_lanes,414.315236,66,9,550,0.330958,-1.105764,-1.105764,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,359.886988
56,5000,spiral_arms,144.559296,23,3,177,0.330958,-1.105764,-1.105764,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,359.886988
57,5000,crossing_lanes,339.542908,55,9,353,0.330958,-1.105764,-1.105764,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,359.886988
58,5000,spiral_arms,358.986533,54,3,295,0.330958,-1.105764,-1.105764,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,359.886988
59,5000,crossing_lanes,726.701206,111,9,752,0.330958,-1.105764,-1.105764,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,359.886988
60,5000,asteroid_rain,187.949695,29,3,156,0.330958,-1.105764,-1.105764,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,292.616958,255.058058,324,22,359.886988
61,5000,crossing_lanes,473.496918,75,9,714,0.330958,-1.105764,-1.105764,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,359.886988
62,5000,asteroid_rain,137.000752,22,3,268,0.330958,-1.105764,-1.105764,0.000000,1.000000,0.000000,0.000000,0.000000,0,7,0,0.000000,0.0000500000,0,,,,,359.886988
63,5000,stock,228.293487,35,3,243,0.330958,-1.105764,-1.105764,0.626349,0.999823,6.892850,0.140245,6.758868,0,8,11,6.077243,0.0000500000,0,,,,,359.886988
64,5000,asteroid_rain,55.386232,10,3,130,0.330958,-1.105764,-1.105764,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,359.886988
65,5000,asteroid_rain,118.556434,19,3,136,0.330958,-1.105764,-1.105764,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,359.886988
66,5000,asteroid_rain,286.772648,44,3,540,0.330958,-1.105764,-1.105764,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,359.886988
67,5000,spiral_arms,139.449976,22,3,101,0.330958,-1.105764,-1.105764,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,359.886988
68,5000,vertical_wall_left,85.535358,14,3,76,0.330958,-1.105764,-1.105764,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,359.886988
69,5000,crossing_lanes,986.373241,149,8,2101,0.330958,-1.105764,-1.105764,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,359.886988
70,5000,asteroid_rain,117.798455,19,3,161,0.330958,-1.105764,-1.105764,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,311.340830,271.381316,342,23,359.886988
71,5000,crossing_lanes,690.123939,106,9,776,0.330958,-1.105764,-1.105764,0.000000,1.000000,0.000000,0.000000,0.000000,0,8,0,0.000000,0.0000500000,0,,,,,359.886988
72,5000,four_corner,250.716419,40,0,2101,0.330899,-1.105943,-1.105943,0.626350,0.999726,5.247701,0.114999,5.138966,0,9,9,5.710760,0.0000500000,0,,,,,359.886988
73,5000,crossing_lanes,447.963840,71,9,608,0.330899,-1.105943,-1.105943,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,359.886988
74,5000,asteroid_rain,395.527533,60,3,719,0.330899,-1.105943,-1.105943,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,359.886988
75,5000,crossing_lanes,566.301978,88,9,708,0.330899,-1.105943,-1.105943,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,359.886988
76,5000,donut_ring,489.544157,73,0,1801,0.330899,-1.105943,-1.105943,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,359.886988
77,5000,spiral_arms,125.773542,20,3,89,0.330899,-1.105943,-1.105943,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,359.886988
78,5000,spiral_arms,105.853725,17,3,46,0.330899,-1.105943,-1.105943,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,359.886988
79,5000,vertical_wall_left,129.025134,21,3,300,0.330899,-1.105943,-1.105943,0.000000,1.000000,0.000000,0.000000,0.000000,0,9,0,0.000000,0.0000500000,0,,,,,359.886988
80,5000,crossing_lanes,598.996754,93,9,659,0.330794,-1.106258,-1.106258,0.625991,0.999870,3.582645,0.157023,3.431882,0,10,8,3.174691,0.0000500000,0,276.572816,240.954403,307,24,359.886988
81,5000,stock,271.656054,41,3,202,0.330794,-1.106258,-1.106258,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,359.886988
82,5000,asteroid_rain,69.653500,12,3,133,0.330794,-1.106258,-1.106258,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,359.886988
83,5000,spiral_arms,179.431457,28,3,178,0.330794,-1.106258,-1.106258,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,359.886988
84,5000,spiral_arms,208.128868,32,3,167,0.330794,-1.106258,-1.106258,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,359.886988
85,5000,crossing_lanes,847.715388,131,9,1643,0.330794,-1.106258,-1.106258,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,359.886988
86,5000,asteroid_rain,255.313368,39,3,303,0.330794,-1.106258,-1.106258,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,359.886988
87,5000,four_corner,242.833586,42,2,2101,0.330794,-1.106258,-1.106258,0.000000,1.000000,0.000000,0.000000,0.000000,0,10,0,0.000000,0.0000500000,0,,,,,359.886988
88,5000,spiral_arms,151.958697,24,3,148,0.330657,-1.106674,-1.106674,0.625361,0.999995,9.551109,0.090653,9.466710,0,11,8,4.012669,0.0000500000,0,,,,,359.886988
89,5000,donut_ring,333.123077,51,0,1801,0.330657,-1.106674,-1.106674,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,359.886988
90,5000,four_corner,312.587894,51,1,2101,0.330657,-1.106674,-1.106674,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,357.962916,312.165261,390,23,359.886988
91,5000,four_corner,228.047868,37,3,1100,0.330657,-1.106674,-1.106674,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,359.886988
92,5000,crossing_lanes,468.715050,74,9,668,0.330657,-1.106674,-1.106674,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,359.886988
93,5000,crossing_lanes,557.206084,87,9,837,0.330657,-1.106674,-1.106674,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,359.886988
94,5000,crossing_lanes,254.646421,43,9,365,0.330657,-1.106674,-1.106674,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,359.886988
95,5000,donut_ring,524.833888,79,0,1801,0.330657,-1.106674,-1.106674,0.000000,1.000000,0.000000,0.000000,0.000000,0,11,0,0.000000,0.0000500000,0,,,,,359.886988
96,5000,asteroid_rain,187.480142,29,3,175,0.330494,-1.107167,-1.107167,0.624528,1.000002,1.966863,0.166979,1.806129,0,12,8,2.649417,0.0000500000,0,,,,,359.886988
97,5000,vertical_wall_left,167.688447,26,3,135,0.330494,-1.107167,-1.107167,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,359.886988
98,5000,vertical_wall_left,163.760614,26,3,311,0.330494,-1.107167,-1.107167,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,359.886988
99,5000,spiral_arms,147.074643,23,3,75,0.330494,-1.107167,-1.107167,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,359.886988
100,5000,asteroid_rain,384.803943,58,3,563,0.330494,-1.107167,-1.107167,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,281.919911,245.633572,313,21,359.886988
101,5000,donut_ring,494.419851,74,0,1801,0.330494,-1.107167,-1.107167,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,359.886988
102,5000,spiral_arms,165.627148,26,3,178,0.330494,-1.107167,-1.107167,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,359.886988
103,5000,asteroid_rain,651.751599,96,3,1011,0.330494,-1.107167,-1.107167,0.000000,1.000000,0.000000,0.000000,0.000000,0,12,0,0.000000,0.0000500000,0,,,,,359.886988
104,5000,spiral_arms,295.353240,45,3,304,0.330313,-1.107716,-1.107716,0.623544,1.000029,6.451059,0.142436,6.314859,0,13,8,2.235800,0.0000500000,0,,,,,359.886988
105,5000,asteroid_rain,262.767928,40,3,320,0.330313,-1.107716,-1.107716,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,,,,,359.886988
106,5000,stock,304.334855,46,3,276,0.330313,-1.107716,-1.107716,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,,,,,359.886988
107,5000,vertical_wall_left,164.289413,26,3,289,0.330313,-1.107716,-1.107716,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,,,,,359.886988
108,5000,four_corner,214.386377,36,0,2101,0.330313,-1.107716,-1.107716,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,,,,,359.886988
109,5000,vertical_wall_left,256.321185,39,3,303,0.330313,-1.107716,-1.107716,0.000000,1.000000,0.000000,0.000000,0.000000,0,13,0,0.000000,0.0000500000,0,,,,,359.886988
110,5000,vertical_wall_left,223.171188,34,3,262,0.330117,-1.108308,-1.108308,0.622445,0.999995,8.012237,0.115567,7.902894,0,14,6,3.190865,0.0000500000,0,337.403548,294.223683,372,25,359.886988
111,5000,vertical_wall_left,110.053720,18,3,201,0.330117,-1.108308,-1.108308,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,359.886988
112,5000,asteroid_rain,160.304026,25,3,156,0.330117,-1.108308,-1.108308,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,359.886988
113,5000,crossing_lanes,960.161852,146,9,2029,0.330117,-1.108308,-1.108308,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,359.886988
114,5000,stock,214.587035,33,3,235,0.330117,-1.108308,-1.108308,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,359.886988
115,5000,crossing_lanes,174.261651,31,9,239,0.330117,-1.108308,-1.108308,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,359.886988
116,5000,donut_ring,469.453836,71,1,1801,0.330117,-1.108308,-1.108308,0.000000,1.000000,0.000000,0.000000,0.000000,0,14,0,0.000000,0.0000500000,0,,,,,359.886988
117,5000,four_corner,414.381134,65,3,1508,0.329911,-1.108932,-1.108932,0.621261,1.000122,7.190239,0.062313,7.134139,0,15,7,2.935511,0.0000500000,0,,,,,359.886988
118,5000,vertical_wall_left,89.357921,15,3,169,0.329911,-1.108932,-1.108932,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,,,,,359.886988
119,5000,vertical_wall_left,216.536644,33,3,270,0.329911,-1.108932,-1.108932,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,,,,,359.886988
120,5000,asteroid_rain,350.769869,53,3,556,0.329911,-1.108932,-1.108932,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,305.948934,266.702477,340,23,359.886988
121,5000,crossing_lanes,600.050977,93,9,732,0.329911,-1.108932,-1.108932,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,,,,,359.886988
122,5000,crossing_lanes,720.265972,111,9,944,0.329911,-1.108932,-1.108932,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,,,,,359.886988
123,5000,vertical_wall_left,186.316387,29,3,270,0.329911,-1.108932,-1.108932,0.000000,1.000000,0.000000,0.000000,0.000000,0,15,0,0.000000,0.0000500000,0,,,,,359.886988
124,5000,spiral_arms,132.551198,21,3,99,0.329697,-1.109580,-1.109580,0.620013,0.999996,4.431882,0.166339,4.271743,0,16,7,3.682347,0.0000500000,0,,,,,359.886988
125,5000,asteroid_rain,501.653604,75,3,772,0.329697,-1.109580,-1.109580,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000500000,0,,,,,359.886988
126,5000,four_corner,376.736774,61,2,2101,0.329697,-1.109580,-1.109580,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000500000,0,,,,,359.886988
127,5000,asteroid_rain,164.278440,26,3,309,0.329697,-1.109580,-1.109580,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000500000,0,,,,,359.886988
128,5000,asteroid_rain,48.129023,9,3,139,0.329697,-1.109580,-1.109580,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000500000,0,,,,,359.886988
129,5000,vertical_wall_left,137.116760,22,3,319,0.329697,-1.109580,-1.109580,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000500000,0,,,,,359.886988
130,5000,asteroid_rain,256.150958,39,3,311,0.329697,-1.109580,-1.109580,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000500000,0,270.448721,236.513876,305,25,359.886988
131,5000,asteroid_rain,48.084725,9,3,138,0.329697,-1.109580,-1.109580,0.000000,1.000000,0.000000,0.000000,0.000000,0,16,0,0.000000,0.0000500000,0,,,,,359.886988
132,5000,spiral_arms,187.092194,29,3,158,0.329478,-1.110246,-1.110246,0.618717,0.999899,7.265293,0.097152,7.174328,0,17,8,4.834679,0.0000500000,0,,,,,359.886988
133,5000,asteroid_rain,48.528260,9,3,130,0.329478,-1.110246,-1.110246,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000500000,0,,,,,359.886988
134,5000,asteroid_rain,55.344817,10,3,132,0.329478,-1.110246,-1.110246,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000500000,0,,,,,359.886988
135,5000,donut_ring,251.656305,40,0,1801,0.329478,-1.110246,-1.110246,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000500000,0,,,,,359.886988
136,5000,crossing_lanes,560.471087,87,9,641,0.329478,-1.110246,-1.110246,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000500000,0,,,,,359.886988
137,5000,spiral_arms,132.932857,21,3,85,0.329478,-1.110246,-1.110246,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000500000,0,,,,,359.886988
138,5000,spiral_arms,220.701538,34,3,202,0.329478,-1.110246,-1.110246,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000500000,0,,,,,359.886988
139,5000,asteroid_rain,232.461692,36,3,440,0.329478,-1.110246,-1.110246,0.000000,1.000000,0.000000,0.000000,0.000000,0,17,0,0.000000,0.0000500000,0,,,,,359.886988
140,5000,crossing_lanes,634.568629,98,9,811,0.329254,-1.110926,-1.110926,0.617384,0.999859,10.608384,0.046140,10.568418,0,18,8,5.932313,0.0000500000,0,304.997199,266.744002,337,22,359.886988
141,5000,crossing_lanes,1000.850739,151,9,1687,0.329254,-1.110926,-1.110926,0.000000,1.000000,0.000000,0.000000,0.000000,0,18,0,0.000000,0.0000500000,0,,,,,359.886988
142,5000,four_corner,250.526424,40,0,2101,0.329254,-1.110926,-1.110926,0.000000,1.000000,0.000000,0.000000,0.000000,0,18,0,0.000000,0.0000500000,0,,,,,359.886988
143,5000,four_corner,228.603152,38,0,2101,0.329254,-1.110926,-1.110926,0.000000,1.000000,0.000000,0.000000,0.000000,0,18,0,0.000000,0.0000500000,0,,,,,359.886988
