episode,total_episodes,scenario,reward,hits,deaths,steps,std,log_std_0,log_std_1,entropy,ratio,total_loss,policy_loss,value_loss,skipped,ppo_update_count,pool_episodes,adv_std_spread,learning_rate,policy_frozen,det_train_avg,det_all_avg,det_total_hits,det_total_deaths,best_reward_so_far
1,5000,crossing_lanes,333.716242,53,9,428,0.367879,-1.000000,-1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.0000500000,0,,,,,-inf
2,5000,donut_ring,616.018506,90,1,1801,0.367879,-1.000000,-1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.0000500000,0,,,,,-inf
3,5000,crossing_lanes,513.584156,79,9,823,0.367879,-1.000000,-1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.0000500000,0,,,,,-inf
4,5000,stock,245.504943,37,3,270,0.367879,-1.000000,-1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.0000500000,0,,,,,-inf
5,5000,stock,224.782906,34,3,194,0.367879,-1.000000,-1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.0000500000,0,,,,,-inf
6,5000,four_corner,270.249564,40,1,2101,0.367879,-1.000000,-1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.0000500000,0,,,,,-inf
7,5000,four_corner,155.408341,25,1,2101,0.358732,-1.025180,-1.025180,0.837877,0.999955,3.318328,0.160843,3.165865,0,1,7,4.768439,0.0000500000,0,,,,,-inf
8,5000,vertical_wall_left,309.434518,46,3,436,0.358732,-1.025180,-1.025180,0.000000,1.000000,0.000000,0.000000,0.000000,0,1,0,0.000000,0.0000500000,0,,,,,-inf
9,5000,stock,433.482456,64,3,374,0.358732,-1.025180,-1.025180,0.000000,1.000000,0.000000,0.000000,0.000000,0,1,0,0.000000,0.0000500000,0,,,,,-inf
