episode,total_episodes,scenario,reward,hits,deaths,steps,std,log_std_0,log_std_1,entropy,ratio,total_loss,policy_loss,value_loss,skipped,ppo_update_count,pool_episodes,adv_std_spread,learning_rate,policy_frozen,det_train_avg,det_all_avg,det_total_hits,det_total_deaths,best_reward_so_far
1,6,asteroid_rain,136.975920,22,3,284,0.326464,-1.119435,-1.119435,0.000000,1.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.0000500000,0,,,,,41.311883
2,6,asteroid_rain,55.444762,10,3,133,0.326464,-1.119435,-1.119435,0.000000,1.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.0000500000,0,,,,,41.311883
3,6,asteroid_rain,253.548382,39,3,424,0.326464,-1.119435,-1.119435,0.000000,1.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.0000500000,0,,,,,41.311883
4,6,asteroid_rain,139.270772,22,3,146,0.326464,-1.119435,-1.119435,0.000000,1.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.0000500000,0,,,,,41.311883
5,6,asteroid_rain,330.402053,50,3,418,0.326464,-1.119435,-1.119435,0.000000,1.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.0000500000,0,,,,,41.311883
6,6,asteroid_rain,199.780490,31,3,289,0.326464,-1.119435,-1.119435,0.000000,1.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.0000500000,0,,,,,41.311883
